3376:3423,3374,226,7211,1749,780,17,5767,8283,138
3383:113417,56609,3562,52241,62089,64801,138,8266,53444,75644
3386:12253,14336,14750,16374,4203,48901,776,28120,10641,8442
3411:64499,9536,13009,20119,94971,100654,114204,654,17,302
3412:129,78657,79323,56533,88275,107299,68683,72467,21113,28790
3413:2696,2714,2403,774,1827,1744,3506,4696,17,4444
3416:4568,2880,1923,4755,10041,1352,189,7831,6706,12990
3419:17,654,616,29,650,84,138,8,6,1102
3421:17,84,650,354,8,301,861,6,394,285
3423:17,76,378,650,564,986,8,13838,70,1382
3426:616,58,654,17,302,101,6,861,542,29
3428:17,302,8,654,58,84,1102,736,650,101
3429:302,654,84,354,1102,650,76,138,301,8
3431:3225,47290,80576,88768,34500,683,1730,2139,76
3432:17,564,302,44704,52940,57887,86366,88261,109402,650
3450:1913,31633,2265,27768,22856,22614,2282,698,7403,64737
3453:168,661,760,2642,463,5480,719,101987,10267,85374
3475:3461,2030,7990,1048,114068,123125,78442,12056,81847,88249
3478:84,650,1102,736,301,8,6,289,70,101
3479:72699,22719,78698,44407,9437,71689,84706,86384,14103,27182
3480:654,302,17,616,29,8016,650,6,301,239
3490:17,84,1102,6,354,138,736,289,542,162
3500:654,616,58,84,29,650,8,899,736,1102
3514:302,616,29,84,354,1102,650,8,301,138
3529:669
3546:58,17,302,654,861,591,8,650,84,736
3547:302,654,616,29,84,1102,301,354,8,76
3551:47764,7669,11467,42146,34441,21659,801,7678,25205,26603
3557:168,984,1400,719,8860,2642,5480,9417,8733,2685
3572:29630,31775,60680,110194,87374,56825,81034,24627,54245,19012
3579:17,29,58,354,8,616,138,650,301,736
3580:641,12586,3423,16387,780,3137,3262,5663,2241,500
3593:17,654,84,29,58,616,1102,138,518,354
3599:22689,5663,16286,46972,17339,20674,77264,3684,81,41034
3609:17,361,302,654,84,354,29,616,58,1462
3610:17,1102,138,302,736,8,76,354,654,616
3613:48384,27171,2630,16715,100877,107830,5145,112109,42559,79421
3628:21757,8626,53730,112896,2669,107535,35305,43731,77166,89503
3656:17,654,29,616,58,84,138,1102,650,8
3657:17,58,84,1102,616,354,138,650,6,301
3663:58,1102,354,650,542,301,736,76,285,564
3674:302,58,29,84,8,861,1102,650,542,736
3684:18102,49556,9877,51071,10236,10806,17990,5218,26739,1103
3685:10039,3568,5097,890,70,29671,81,805,4743,18425
3686:107761,88124,14635,46540,25230,3214,2675,5292,3599,1326
3692:654,616,302,17,13342,35632,29,289,285,1102
3694:13901,17,16597,650,394,302,370,1287,616,8
3701:302,654,8,58,354,616,29,138,518,301
3702:13918,21044,2574,3968,9303,13076,24333,22322,1542,14414
3717:17,654,84,58,29,1102,354,76,564,138
3721:654,84,58,616,1102,650,354,518,138,301
3728:885,16995,79096,19829,74038,2081,33572,56414,12216,23970
3735:29,8,76,138,301,361,6,101,289,285
3736:302,654,84,29,58,650,1102,616,48,138
3737:302,654,58,84,616,650,29,1102,354,866
3751:17,654,58,616,8,84,29,650,1102,76
3752:17,302,361,29,58,84,354,1102,616,70
3800:302,654,1102,58,354,29,736,138,301,542
3811:15545,54909,55891,62094,66796,117938,36815,19561,75251,8443
3820:17,58,616,354,650,8,301,285,518,76
3840:654,1102,354,58,138,8,616,866,650,301
3846:17,73218,302,654,58,10279,27137,30838,104020,94649
3849:58,866,138,616,8,736,650,70,518,76
3850:654,29,58,354,616,518,138,736,76,224
3857:302,1102,654,29,58,8,354,616,301,138
3859:17,302,616,58,29,289,84,8,1102,354
3862:17,7334,9594,7622,944,654,302,84,616,736
3888:15535,7630,86391,403,92079,13,24775,13016,3137,70578
3911:29333,15888,28038,1905,24981,409,60956,5604,58270,87532
3921:2204,1749,7211,81,16680,8283,3374,3718,986,3819
3929:302,698,654,58,616,361,736,70,40,650
3930:14793,157,5627,13049,17,27094,465,654,27070,2548
3934:33373,17084,31149,6823,29058,115001,102873,120727,34710,71178
3947:302,84,654,58,1102,354,616,736,650,29
3950:302,654,84,1102,138,301,354,8,285,564
3962:17,302,616,654,58,8,29,84,76,861
3974:7008,2303,81362,8258,38716,103304,42150,104704,26490,4682
3975:17,58,302,654,650,29,1102,285,542,8
3988:1888,7211,81,8283,16680,986,17071,2967,6108,2241
4001:4259
4006:146,17,301,447,302,654,29,138,58,239
4007:35264,42924,71698,52098,31426,2015,65965,69933,1538,67514
4008:226,17,138,1462,84,899,302,354,19367,2583
4009:17,616,76,542,564,46276,2139,138,301,8
4028:3423,7211,1888,8667,8511,2241,13544,16286,2379,16680
4031:7311,27642,12150,82,41672,65986,27893,10769,41371,42664
4035:3207,2403,2714,2696,1827,1524,3506,774,14152,2816
4053:17,70,616,302,654,58,650,8,736,84
4064:302,654,84,650,1102,138,76,8,354,736
4067:654,17,58,650,84,861,1102,736,8,542
4068:21056,35233,100524,7637,11683,3531,58789,26296,12629,50
4069:1102,354,650,736,138,518,285,70,289,542
4075:
4076:87178,25271,91878,65579,31273,46579,57604,58448,62759,73912
4084:654,17,29,84,861,1102,650,8,285,138
4091:17,302,654,1102,616,29,58,8,354,518
4098:276,3900,37149,11166,11450,2252,4864,14657,2485,18386
4103:302,654,84,58,29,616,1102,301,354,76
4104:302,654,76,84,616,736,58,29,8,1102
4124:4,5613,984,10305,69251,12779,19795,41385,5557,8860
4132:17,616,8,650,58,302,542,654,61,15
4134:12084,44239,111949,122533,51031,67198,79740,84266,103843,106061
4138:2162,875,17,1119,3423,70,6450,780,84,5767
4140:2337,1326,168,111861,1528,2153,6097,463,4372,719
4149:
4158:168,8860,5480,1460,984,5738,9417,719,877,7838
4164:2162,875,17,1119,302,70,84,654,6450,354
4167:8968,36331,42426,1606,56760,1657,12776,4364,15825,41945
4171:5112,9019,19302,13407,8321,5522,27241,76428,27600,105781
4177:17612,17,616,736,8,654,58,302,82914,108691
4179:302,17,58,354,84,1102,616,239,322,6
4184:616,84,1102,354,650,301,736,76,8,289
4190:70490,123202,44314,20194,53666,91508,20154,23327,68643,74637
4209:38904,61418,45182,100327,42075,83954,32789,19715,88331,74525
4210:101,58,17,654,29883,74418,62171,518,22068,41418
4211:28789,108608,43926,91309,88132,100732,4600
4213:302,654,84,1102,138,289,354,736,861,76
4223:2092
4237:302,654,518,58,354,616,29,138,301,736
4242:17,302,616,654,84,58,361,518,29,1102
4248:83762,29509,39946,88504,16247,32758,25889,2075,61489,86333
4249:168,297,19999,564,10267,984,17,463,14754,719
4265:89817,94635,104099,57630,1949,25089,58870,74827,81194,25279
4269:17,29,58,84,354,616,1102,650,301,564
4273:302,654,84,361,301,29,76,70,866,58
4275:17,654,84,29,58,616,1102,8,76,354
4277:17,654,58,29,8,354,138,736,518,289
4281:302,58,17,29,861,650,1102,84,285,736
4301:17,302,654,29,616,84,354,48,650,301
4303:17,616,302,84,518,736,654,58,650,1102
4304:302,84,301,1102,650,138,8,285,70,564
4344:17,58,654,302,29,861,650,84,542,354
4353:49643,31972,4815,86355,87811,10084,1077,45419,23370,62148
4357:17,564,302,616,654,429,736,650,361,58
4365:168,2259,9417,463,14593,9375,12254,2103,2685,574
4371:6507,8959,73971,15727,12455,38490,16385,18249,67872,46327
4372:302,81,654,84,70,138,5767,354,58,301
4399:17,58,616,84,1102,650,138,518,354,301
4400:853,40390,13294,22980,3249,24968,27293,3657,11209,17
4407:58,29,616,84,1102,650,354,138,6,8
4424:76002,44885,83937,14602,47755,12222,88527,106150,46978,65121
4426:4455,29047,50294,12906,85105,95591,42487,35303,8764,31820
4436:2583,3294,2268,1951,28248,3704,17,76,736,710
4453:37794,49208,56396,84163,88754,95577,4273,58407,69759,81363
4457:1057,8,17,8579,84,38943,64391,1119,8151,245
4458:18708,24889,19285,6915,44634,49226,83870,86426,89221,97758
4466:17,84,1102,138,301,650,736,8,76,6
4469:654,17,29,650,542,289,84,8,1102,285
4482:302,17,58,29,861,84,6,285,162,1102
4507:84,302,654,1102,518,58,616,354,138,29
4514:24467,20416,88492,9095,17,43400,6906,866,654,51980
4517:302,1102,58,354,29,616,138,650,518,866
4519:37309,107592,27460,49928,55480,71264,84014,105319,8327,112667
4522:26509,214,15163,54390,6223,40840,3522,16866,20313,12855
4530:46379,121944,17,58,302,654,101048,650,11142,16180
4537:40356,22713,186,7649,36743,32261,88939,46421,45641,40483
4543:866,2139,17,76,302,564,40,254,1730,1326
4562:17,564,5567,736,650,302,82867,616,654,58
4578:17,29,84,1102,650,354,8,76,138,736
4588:17,302,58,616,29,84,1102,354,138,301
4618:441,2696,3506,3521,1827,106,2028,4513,2816,2714
4633:8977,21206,81381,35545,69282,106297,62686,100082,7098,82785
4637:3926,8764,35303,69811,79749,80020,100737,112559,25990,66308
4640:58,29,84,650,354,1102,8,138,301,76
4641:189,2880,4825,1527,3107,8848,12990,6434,5624,7880
4642:302,654,1102,616,35143,59623,8,29,354,70
4651:302,654,29,837,58,1832,726,18477,616,650
4665:654,58,84,616,29,1102,8,650,354,138
4666:4479
4682:22920,14714,37778,7454,95041,82008,10937,41249,3253,44696
4687:302,29,58,84,616,1102,354,138,650,301
4692:302,654,84,58,354,29,616,1102,301,8
4696:
4702:13617,5197,67691,60121,83972,36929,72788,7386,47507,34813
4730:302,654,84,58,29,616,354,1102,301,650
4736:48,1187,302,866,875,654,84,354,29,736
4745:17,302,84,736,301,564,518,285,289,101
4749:14035,17123,6773,32205,15122,67521,9482,20581,17,16401
4751:25910,45095,8167,3477,3126,76321,37042,2423,57974,14841
4760:4427,29419,26985,9867,26966,4425,6387,12165,11612,7851
4762:302,654,17,616,58,8694,736,76,542,84
4767:12332,25910,3126,4575,59005,10048,25957,12734,45095,10453
4774:58,616,354,138,650,518,301,736,866,76
4779:18056,8543,45562,11966,132,67110,5882,15433,17432,17111
4788:302,654,1102,58,616,29,518,301,736,138
4789:4616
4794:42608,4240,101799,16616,25314,26541,14628,45041,70182,30734
4796:10503,4622,78605,8454,52473,58604,38743,27291,42440,51809
4797:1102,736,518,564,361,866,363,61,899,224
4802:302,48,654,84,1187,58,29,354,616,1102
4816:15304,54336,47934,67370,99855,32945,106038,122444,48921,85885
4831:654,29,84,58,616,1102,354,650,8,138
4834:17,302,654,58,84,616,1389,899,301,8
4852:8258,81362,2303,38716,82452,107013,53416,103304,4589,33927
4863:85303,35143,48361,23599,91049,11229,29180,60793,11393,17
4870:361,17,616,302,654,837,58,29,84,239
4875:654,58,29,616,84,1102,354,8,301,76
4889:302,654,1102,58,616,8,736,70,650,48
4894:866,4880,31606,1730,890,3131,254,10039,17,76
4898:
4910:302,654,84,29,58,354,616,1102,301,8
4919:17,654,302,138,84,616,58,29,301,1102
4926:302,654,84,58,616,29,1102,354,650,28221
4934:1352,1527,10041,2880,3107,157,3172,1712,4825,6434
4935:54302,86343,122982,12783,17921,7173,1037,16191,10950,46743
4944:113789,30117,63677,87882,68,611,116837,67634,79727,1964
4946:70,39258,17,81861,1359,89179,72202,38325,15829,62917
4949:84167,45683,50424,51962,41693,53622,71846,104812,3037,37725
4951:1205,4991,3643,3977,2917,653,5150,12089,3501,6172
4956:10039,890,5097,17,654,4743,29,76,226,58
4961:6453,30143,12652,27716,23169,44773,44832,840,8069,10541
4984:4826,11108,2665,25826,1318,244,205,2512,2618,236
4986:17,654,29,616,84,70,138,1834,354,8
4991:669
4992:1920,364,7526,654,58,616,542,302,17,15
4998:17,302,58,29,84,354,138,650,1102,6
5001:17,302,84,58,616,1102,650,29,518,354
5002:8660,6503,247,13889,74954,15921,24608,5502,26849,52460
5006:2379,4372,40167,17,58,226,302,654,53381,81
5007:441,4696,13,2715,18783,5117,710,1065,3618,1340
5011:3548,115725,117347,34773,802,8167,19551,53713,64463,103788
5015:4268,774,353,1119,1744,15,17,2233,2955,891
5018:654,84,58,29,616,1102,650,354,518,138
5031:302,84,654,58,1102,518,354,29,650,301
5039:24838,31492,15724,33831,18783,98863,104634,38131,54318,80214
5040:17,84,302,616,518,654,58,301,1102,15
5047:109766,18069,9739,32,2218,66668,102413,4958,53498,787
5048:6491,19233,2615,6511,21929,5343,30301,8964,10121,18056
5079:58,616,84,1102,354,138,76,8,736,301
5086:76,866,10048,70,17,25910,500,2139,986,40
5088:5812,62168,7305,42867,554,4740,96767,500,46739,289
5089:116,29,302,17,1693,182,236,650,7361,654
5090:13408,59017,91608,99952,117859,121610,33941,41570,57521,72843
5097:1644,8011,11235,50158,57786,62583,62720,63892,66431,68406
5107:35469,17,9106,354,654,302,58,254,29,138
5108:5812,24557,25299,41754,44019,56386,4852,34884,39079,45700
5119:84,302,654,1102,616,518,58,736,650,76
5120:4277,14528,13051,57905,1995,361,49832,51650,4731,23453
5129:168,5480,827,5738,760,984,8860,5557,2103,463
5147:654,58,29,84,1102,650,354,138,8,301
5148:669
5176:875,17,6450,654,302,616,101,48,4420,899
5180:21631,105809,109445,2992,122327,9438,74403,38327,65656,89408
5188:4755,1991,2880,16174,441,2433,8928,8848,33872,1256
5202:1876
5207:29017,33239,47534,58113,73991,94411,102450,105497,105986,16671
5208:17,84,1102,138,354,650,736,518,301,6
5214:65377,60667,120818,49469,25976,16764,9505,5533,4499,2200
5217:146,17,650,616,302,58,3632,654,7210,32
5247:616,1196,39839,67427,75255,101620,483,58,861,3231
5271:75582,36535,32768,24010,75297,92359,107255,117732,118152,49277
5276:73638,19929,20744,20963,37455,47134,32280,58142,36752,58966
5279:17,302,58,29,8,736,650,1462,518,226
5288:302,654,84,354,301,58,29,616,1102,8
5294:2162,875,17,6450,1389,947,2935,84,4420,891
5299:654,58,616,650,84,1102,354,285,138,736
5300:44923,68502,54128,5303,17,654,302,2876,354,1102
5306:10349,3638,2890,12803,616,5991,17,24926,45035,654
5307:
5309:48,10384,4420,24041,17,31517,89092,61138,24958,6945
5323:82586,25412,103121,70927,93514,100430,105808,116711,118631,122753
5325:16073,99343,105630,89362,62270,8611,68501,100151,43037,40273
5329:25479,77881,4420,26312,10492,1119,3372,7021,6945,19871
5335:1102,302,654,8,354,29,58,616,301,138
5358:873,65,17,1190,119,4064,431,2200,4364,32
5361:17,302,6030,29,58,13704,2065,12860,87303,92031
5364:10305,7450,14890,10033,21442,9323,1992,35283,41249,4871
5378:302,29,8,354,138,289,518,650,76,70
5385:58,2162,875,8,616,301,138,736,650,866
5387:17,650,84,1102,138,354,285,6,8,76
5397:29,84,616,354,1102,650,301,76,866,8
5398:104934,14910,71206,14290,95000,33465,99182,8538,39482,40841
5403:654,58,29,84,650,1102,354,736,8,76
5425:17,654,302,616,9514,11447,11571,12575,40390,853
5433:654,29,58,84,616,1102,224,354,138,76
5434:5311,95233,44208,1133,81,2967,2379,1501,226,70
5435:17,1102,654,29,616,58,354,138,650,736
5436:302,1102,654,354,29,8,899,301,138,58
5438:1102,302,15660,654,5308,518,616,354,19980,58
5449:102412,114065,48875,55893,71329,27166,11754,18205,2479,31438
5455:17,58,302,48,654,84,8,650,29,1187
5456:76596,37009,33394,41955,12463,8,518,616,84,302
5458:1340,76320,1875,79533,12094,4444,441,4856,4421,38280
5462:302,84,654,899,354,301,616,29,736,58
5472:2241,3423,3498,22597,16286,1888,1749,7211,3718,13544
5474:302,58,84,1102,8,650,301,138,736,76
5477:37419,1397,4889,28063,112244,116695,117501,120430,57338,9054
5478:24120,10451,7091,13096,43736,827,48904,23824,42504,46139
5479:20547,5888,47812,19433,35030,15928,115197,21165,61844,87932
5480:84,58,616,354,8,138,301,650,289,6
5499:7211,3939,1749,8667,3684,3718,1498,8283,403,37567
5500:90243,90787,112645,52778,99656,54464,111688,119978,49627,79221
5502:14035,7905,27705,17123,15122,6773,21828,43893,54354,32205
5512:616,17,564,302,76,654,58,15,226,8
5527:302,654,84,58,616,29,1102,354,8,736
5529:
5530:58,17,302,654,650,29,861,8,542,394
5535:827,226,17,138,1462,302,354,76,84,736
5536:67283,52098,54579,2015,4529,69933,20178,67074,34450,100652
5542:17,327,616,654,8,119,84,302,518,2200
5551:302,654,22856,58,84,616,361,354,31633,866
5562:302,17,58,29,354,616,944,84,146,1102
5580:302,654,84,616,58,29,1102,518,354,650
5584:12968,2260,2856,7940,11577,5486,46572,16360,24065,31356
5601:302,17,58,84,1102,418,76,138,354,8
5611:302,654,58,616,29,84,224,354,301,76
5632:302,17,654,58,84,1102,736,8,354,394
5640:1970,10617,31315,38984,77518,38974,98679,109245,66113,38566
5644:1397,4889,9054,15292,14268,104930,28017,43652,2510,5975
5645:1302,11484,659,16515,15337,9024,3214,5398,33861,82853
5656:1102,302,654,518,616,58,354,29,736,301
5666:5457,11724,7795,1912,20045,11210,4092,10014,12253,16374
5683:8860,984,719,1528,2153,463,5738,2318,661,801
5691:19912
5696:39881,8,84,17,37861,60846,113434,5121,354,1102
5702:616,84,1102,354,650,301,138,6,736,322
5707:3172,3107,1527,2880,189,1352,12990,1712,24581,16174
5717:12507,40568,9189,8392,1076,12861,41237,29922,33385,17486
5718:361,17,48,302,654,1187,84,29,1102,2162
5721:40841,9708,41372,49591,55962,14355,4275,8166,1127,2769
5722:17,302,58,654,8,76,84,224,736,29
5741:58,616,736,8,650,76,899,285,6,1462
5765:58,17,654,302,861,8,591,1196,29,650
5766:6906,42870,9095,20416,45123,43400,1176,8226,27364,11887
5780:17,302,58,84,29,1102,354,564,736,301
5784:302,616,289,76,17,58,736,650,554,8
5788:3591,47847,74483,41373,18709,28577,1730,719
5798:97546,1187,8,899,118695,2162,84,48,1389,891
5803:29,1102,8,138,736,76,285,70,289,6
5817:17,58,84,1102,616,650,37386,11641,16155,8209
5822:28244,22163,5111,24338,8908,465,765,15477,62528,75000
5834:17,302,8783,684,654,650,616,564,58,4146
5858:984,168,719,2103,5480,8860,2632,7711,5557,135
5863:4671,14259,7468,8759,12861,3578,1077,21479,53367,11855
5864:17,302,654,616,70,361,650,29,354,301
5865:60576,74238,90360,56232,57977,78918,114018,24400,23832,59396
5866:731,35229,5738,1460,168,81,1400,8860,2318,2275
5876:185,24738,2360,2838,16514,67790,120705,65764,16449,150
5884:17,616,8,302,58,289,654,650,101,138
5890:302,654,17,58,354,285,1102,84,301,616
5891:
5892:
5894:2513,48210,8419,22365,31342,1326,28632,81594,25740,5403
5896:65127,118550,119275,14817,43442,6779,78685,77711,51253,69499
5904:11152,91431,92712,95617,35989,93649,98932,105454,47283,35787
5905:84,518,17,1102,302,616,5998,58,654,101
5922:302,654,1102,58,8,29,301,650,138,736
5923:616,17,84,518,736,302,654,58,76,1102
5943:36518,302,29,17,654,616,58,68500,495,6
5947:10860,39828,17342,65522,108822,41071,20261,48966,121824,32709
5956:302,654,58,650,84,8,29,138,289,1102
5964:616,58,17,302,542,654,650,101,8,861
5978:2857,6117,4146,76692,69474,44385,54555,79605,39373,37266
5990:87258,14920,83983,13436,4851,4741,14732,10383,41722,35203
5994:63574,64804,19135,15777
6001:719,8860,984,1400,22333,30216,7994,7711,2103,661
6002:88824,32798,29849,81709,92724,46949,6290,98661,30357,37898
6013:5956,12435,12236,18293,1878,3265,11234,23682,44423,54477
6018:354,17,301,84,447,146,1102,131,654,2030
6020:18975,24655,5053,14890,23051,23230,10305,19795,1992,10048
6027:56243,75427,24259,5954,57885,82266,1797,104759,123040,62386
6031:14642,12407,80208,43032,49173,46666,6974,74776,45379,21816
6062:31773,99911,908,17,81,1851,899,13751,48,361
6067:48,1187,17,138,2162,226,875,84,354,302
6073:17,29,58,616,84,1102,354,650,138,6
6076:58,17,654,302,650,542,29,591,8,486
6078:17185,19871,10842,10492,1495,11717,247,7397,25479,43021
6083:2055,10230,10997,492,99238,13049,5111,19611,11592,28599
6093:654,29,361,8,58,138,48,301,736,616
6109:15921,1359,1127,2588,6243,19871,1495,908,17,3088
6110:16947,5363,17093,6207,6910,26358,827,4421,441,12375
6118:654,84,29,58,616,3131,354,361,76,8
6128:84,354,1102,138,650,301,736,8,76,866
6135:120772,1991,118487,2798,5184,13660,11780,1790,20889,37158
6137:302,58,29,8,354,138,289,736,518,650
6139:1102,17,8,302,354,654,518,899,616,301
6140:14152,2816,9045,974,409,7624,22269,21291,72256,75669
6145:13186,33218,18792,39958,94897,113497,28140,1202,32044,9745
6146:5605
6155:16036,14955,8928,9055,4696,371,1875,6315,710,5083
6161:2447,14964,4126,1905,3829,15395,9629,11623,4941,3180
6162:302,654,17,616,289,29,84,1102,650,8
6164:3423,1888,1749,8283,986,7211,27491,41163,101073,13544
6179:7268,10981,6951,18920,39399,28275,14814,3034,22094,6311
6186:654,17,616,302,101,29,6402,74923,28763,84
6192:8167,25910,3054,12734,226,37042,45095,75530,138,17
6202:17,429,564,302,654,650,84151,736,616,361
6205:17,302,654,354,29,84,736,138,254,650
6207:39546,302,654,84,58,616,29,354,1102,301
6210:48,1187,17,1102,302,518,6450,654,138,736
6219:3107,1527,4755,2880,23191,10041,7880,5624,20806,24581
6228:302,58,84,1102,29,354,650,138,76,736
6270:40886,92555,69469,9401,49536,63012,64740,86548,33649,38331
6271:654,58,84,1102,616,354,650,138,866,239
6274:
6283:302,654,58,84,29,616,354,1102,76,138
6290:2232,18315,52218,55730,78958,85647,90956,114953,120867,69810
6292:11884,79832,81027,97561,69407,53788,57448,111280,19337,975
6298:46264,114461,20974,5045,44121,55329,79873,511,17,65
6301:17,84,616,1102,650,736,285,6,70,866
